device,timestamp,r_s,w_s,rmb_s,wmb_s,r_await,w_await,aqu_sz,util_pct,rrqm_s,wrqm_s,rareq_sz,wareq_sz,svctm,iowait_pct
dm-0,2026-03-30T00:52:37.134666+00:00,94.6814080969847,89.15249536443551,9.768237562686465,8.899222618404853,0.5329629583570599,1.211585191261537,0.544216318219661,28.159382764517577,7.166309616892159,9.06228623119252,72.26089720519113,67.6255880535812,0.41027053459876284,0.06381205953771807
dm-0,2026-03-30T00:57:22.880112+00:00,130.56234779274286,133.6302158677475,8.636953764368727,5.444230280249869,1.1985857834301386,1.6180163906990837,0.6058563936072076,3.588124885672297,19.663953582442947,7.6850765003432375,48.86730618000007,52.01010848642368,0.33453974526172553,1.301673599460323
dm-0,2026-03-30T01:02:38.139265+00:00,120.23890443141276,110.33773432324527,6.2356893115258964,6.502209523678906,0.9406246370219729,2.1618503862673393,0.5510280386776438,25.01021168677481,19.805645084626573,12.398138723440407,92.45961701172115,31.37092321863473,0.3912066509058724,2.5060066618736307
dm-0,2026-03-30T01:07:08.799388+00:00,121.58198398520881,80.75183037573626,11.191538245628363,7.264860259753212,0.6822769121522593,0.8138637355602266,0.9099007358456392,40.83408786753703,11.393111631704144,9.857254800902512,79.98967958749458,70.19398460647226,0.43082500070348434,0.6459680234230054
dm-0,2026-03-30T01:12:15.166885+00:00,150.9997576022729,126.90928754885549,11.152693919197512,8.047600939334556,0.9241656053179729,1.6343940177621596,0.9884534767479419,2.4683903415478134,2.083614227752497,10.773308822929977,45.05546620588715,59.021015271074276,0.4041909384582988,0.7929586510503365
dm-0,2026-03-30T01:17:40.613288+00:00,152.63347410243773,116.81759285249923,10.548624771352518,5.427182012974459,0.5127194481908348,0.8276974342476487,0.7895341934461332,2.616618911869308,9.64114977386281,10.462906041052053,53.455366608641505,66.34010860467636,0.4592406246505277,0.0
dm-0,2026-03-30T01:22:19.837735+00:00,170.72298966224565,101.541440494044,9.412567381676817,9.38529514799794,0.8109100178341241,0.4613234868588293,0.0466224388727312,23.82545300493605,9.619069586734811,15.372094560522486,50.90770952187394,47.236770742857175,0.3735152701634966,3.3369015523674523
dm-0,2026-03-30T01:27:19.933485+00:00,111.11541839915935,112.2794442016871,5.973711763027072,9.150685232757825,0.6018962812471681,1.3584195421132217,0.49164377749969257,13.683880848641188,17.318674848513865,7.630431396701625,72.28729179926455,39.68449138461821,0.37828799527668594,0.0
dm-0,2026-03-30T01:32:32.153284+00:00,134.59429638413994,76.46807322083869,13.551866337157255,8.404126573835255,1.0478301849665868,1.2943545899879119,0.9100831367619784,13.437302117750642,10.576094987020195,8.382498987061878,94.38189410400958,62.631909758541724,0.3471452056861781,0.0
dm-0,2026-03-30T01:37:37.618268+00:00,96.56904605515687,89.9175190105378,8.171374532359739,7.8638643810020445,0.8741607310641422,2.3959221205608143,0.9392541424650492,35.04687366970472,9.372896667428174,9.043218778875737,72.06440293251362,93.51725252472274,0.34019725392808653,4.205817709820498
dm-0,2026-03-30T01:42:28.985627+00:00,104.55289127908515,123.78775711062278,7.1127656353221616,7.655542080827508,0.6125940175808781,1.17792125909019,0.6685132036813333,10.182914361457286,6.22041460221488,11.643355491641563,57.42243234799058,73.1577542797934,0.3639019436399108,0.4121086256680553
dm-0,2026-03-30T01:47:02.242007+00:00,63.33415708923585,94.0916899796036,7.121590673157695,7.151080315850909,0.5440979688086305,1.0309947545014506,0.5630247251781765,0.2922714139830376,5.574095673923868,7.558885429621768,77.41609542800205,82.32335951384296,0.5218195484554038,0.0
dm-0,2026-03-30T01:52:28.157524+00:00,136.93394462397004,110.92052230554316,11.34762341545194,8.075443286612535,0.6472462122304476,1.4814490691251354,0.19177012464648,0.0,13.661294775564773,12.915150025269922,67.03676952866246,25.40617037001776,0.3826299259609072,0.8672731659549289
dm-0,2026-03-30T01:56:58.437895+00:00,139.12745786149551,127.68997516823043,9.96536722057114,6.9464056657496975,1.041042450090118,0.381420542590934,0.34775669014115845,9.592015945732191,11.776104052694654,5.151992473087787,101.3509917992088,52.09825740839088,0.411313643547592,2.345947809872722
dm-0,2026-03-30T02:02:25.290909+00:00,133.02211590749357,127.68292900524605,7.474077228577016,5.950041874426305,0.7216848303526723,0.9319599132719997,0.33428860547223693,5.181274243291909,11.740681077501781,6.520452943446919,94.86195023647578,50.65558827800689,0.40269419770531606,1.9500034703211444
dm-0,2026-03-30T02:07:29.384672+00:00,107.22576925825997,127.35928363722502,6.648680953462585,8.276754928057187,0.8660462963708415,0.9831194220172997,0.4307467119644712,28.666664096888894,8.77106880624868,6.88407443308385,62.36812260566869,66.35696105147187,0.40158613194229087,0.0
dm-0,2026-03-30T02:12:43.224844+00:00,110.88646313388264,118.34124286874639,9.968176932198801,10.501472853979896,0.7134275065690042,1.0691340328966255,0.45784400148370763,13.372523483693037,10.635605583942203,11.495151239027194,16.387092117424693,79.45527535469833,0.376004239109942,2.333441124435424
dm-0,2026-03-30T02:17:15.287595+00:00,125.72115619292059,100.45055079306083,11.180261967941105,8.955608036353025,0.95654801533811,1.4719987015928546,0.6770162483038082,37.79145753688131,10.91485053259497,13.989335063511607,79.46471700698261,79.28802834557581,0.42243794323535594,2.1718422286321237
dm-0,2026-03-30T02:22:22.627377+00:00,118.63257808966083,127.41493162864079,11.729046956763153,5.509330005914561,1.0251454688559603,1.3003174897541043,1.0402610376256611,5.088722171377869,8.837714905830776,13.761105549937351,81.73864356789059,52.842010645006255,0.37142975167735215,0.0
dm-0,2026-03-30T02:27:10.566757+00:00,117.04645062677982,83.22825999263864,8.318761918135833,9.144981908638115,0.683927461376023,1.6411140918058977,1.6434076622731204,23.253844044336798,15.817597377980478,8.684564997467053,49.802796944484406,31.46520009357814,0.3186212566915918,0.0
dm-0,2026-03-30T02:32:01.706602+00:00,144.34970407992165,129.77256755949134,8.603066917377644,10.968931458202373,0.5515613844395564,2.591155049435209,0.4399778662677884,21.15586609499754,11.010883843321823,10.13386109872339,89.27111829938018,37.19028086062133,0.4977075245654898,3.698513862373704
dm-0,2026-03-30T02:37:24.957464+00:00,164.11503990820034,115.08956276327234,8.057545140132882,8.536613686714935,1.884426518961358,1.414511676306544,0.8036204140765032,10.831789056722494,11.596673137998055,6.734895268468071,84.64327267188106,48.28246914043129,0.41524921806632215,4.067053627199117
dm-0,2026-03-30T02:42:22.614939+00:00,55.37482847703321,144.61968785424241,9.160147471593035,5.627446194655968,1.1001763317225428,2.6995114296967184,0.3666890148099988,30.3079123754281,9.508101703899658,5.703505739773398,58.180142696333604,82.57367130859319,0.4824974997993199,2.6903371956038225
dm-0,2026-03-30T02:47:09.681087+00:00,102.76599472198072,129.9441569617815,8.301951946374714,5.803447443691452,0.933854871812236,0.6039808496637357,0.6014346351095623,12.510303872047654,12.30858459721059,4.619503135704104,103.59051731913662,74.99939701502126,0.4088253914282894,1.4660029208584724
dm-0,2026-03-30T02:52:18.615263+00:00,92.88430947440838,123.57590679467036,5.984123482727693,6.76553370891385,1.6948953535749236,1.729581276224211,0.3322842340739236,25.419229561454383,12.655520174196376,8.289388763585542,80.64820058087375,24.593033245477216,0.4912182837599933,1.795621279329634
dm-0,2026-03-30T02:57:49.100119+00:00,174.52579146730744,109.7784752420996,14.759151723528158,8.603588724129995,0.8372038339787663,1.0543868048778666,1.215433361469358,16.498394251102763,9.24368742342816,11.722334605355401,75.11608117467267,89.0773838930431,0.4121024709261347,2.9574594678069683
dm-0,2026-03-30T03:02:49.072202+00:00,142.7968578827206,138.6837066809292,12.108252085121205,9.659513325951051,1.1338546096563389,1.7949430504978312,0.3343513105931396,0.38937945501177396,11.8773609912596,11.851041991189323,44.10768119168573,78.82620294922063,0.3781419072805794,0.0
dm-0,2026-03-30T03:06:57.902991+00:00,103.80474038106944,88.91141710468996,6.805790756631817,5.578155803077158,0.7087791175132034,1.7823596821795458,1.677528013251998,18.849630886036962,16.90892590278168,6.565393232627108,49.344302667814866,45.95258264708956,0.4544668629485078,2.7608211100691484
dm-0,2026-03-30T03:12:01.604384+00:00,101.44525189583615,107.76639259945289,11.429196866438101,8.631444251591807,0.6764687266140104,1.678411755505335,0.4337352758215949,10.225357756870778,19.673093779596602,5.314089785468361,108.02593701274816,37.23712651737229,0.39523400192743785,2.468773317647228
dm-0,2026-03-30T03:17:16.581302+00:00,137.6476329364447,100.66310245844436,8.109439304666651,8.852790286928332,0.8984509785969448,1.37664724239308,0.45524126289801287,9.990366680195518,14.714267517101781,12.365170123087394,60.88075485712588,32.54253049129548,0.4006746191244199,2.408467183674092
dm-0,2026-03-30T03:22:37.904363+00:00,139.25382324916202,120.7976967661226,10.675979202999047,8.510539503944827,0.45424900579950167,1.5237392053894154,2.111125912174077,24.334156932906037,12.242157983829957,10.550129149430992,58.145922726006674,55.63443318884164,0.3099264772033949,1.2921155330406846
dm-0,2026-03-30T03:26:58.591133+00:00,74.33859670637896,85.13172946729021,8.420633690683346,3.8977301004530513,0.3783409598174775,1.9077752703650028,0.3120689439554244,13.639871302170178,14.578142953694597,10.539782741063233,92.55904694200687,90.14464157668341,0.4038225883027444,0.0
dm-0,2026-03-30T03:32:19.743771+00:00,153.39008622248227,143.7918703416908,8.417731549732004,9.773302164410119,0.8215961964783756,1.022684038815396,0.5631805193172159,7.5895852340519205,18.234902311864712,7.639883759078496,70.3650961858456,84.84933426155104,0.42923143353218374,3.458373629359635
dm-0,2026-03-30T03:37:00.668769+00:00,118.9961431896469,55.18609915755879,9.53316899115759,7.109279299430629,0.6532645669412489,1.8288866207682883,0.701147097705567,12.1345180019859,12.583743959581673,7.345818807635317,52.11888139313866,46.77112948016056,0.34421783258236016,3.317952357313313
dm-0,2026-03-30T03:42:45.718787+00:00,124.84366247479504,102.77282017001275,7.08830865418896,9.890783752243722,0.5368395833120166,0.7837914025714425,0.2812358144032652,17.01281062222151,17.605270608185393,8.465961170523915,83.04266572527861,90.61348423388999,0.4622995727991002,0.9919155907710479
dm-0,2026-03-30T03:47:25.147823+00:00,124.4021164698075,134.59511947077868,6.682092083692429,9.195749312672932,0.7196177436658977,1.0972513180689583,0.5703506047049236,12.513019946610306,16.75143082011244,9.684658123888715,67.56625752174595,58.65366833132368,0.4191357696840788,2.1167320316318063
dm-0,2026-03-30T03:52:25.730407+00:00,94.92695119471026,150.22790545274273,8.987022815801318,6.9104681591888015,1.0700508423579242,1.0142025534638794,1.0925698954302303,11.894324634448727,15.532945916455613,14.611736531421236,81.01218211538435,68.25058230950356,0.39291264429241357,3.0494197494376154
dm-0,2026-03-30T03:57:55.260482+00:00,116.38891159489748,103.42009232613066,13.260504154921637,7.996962837516372,0.3994292564526643,0.945368009154797,0.49313141490822615,25.205750209940778,6.456815113890998,9.528761164686456,79.1719618148944,56.46295515671758,0.44503103581529674,1.728906614877598
dm-0,2026-03-30T04:02:55.404264+00:00,167.56243849891112,116.2025144449304,10.085664891990913,9.72884564697976,0.8032472902905041,1.1847358005399382,1.373049491546481,16.740320572048546,19.817582473191223,11.68367303553467,39.40108550464242,67.81187115567747,0.38754990993667426,2.9470713620273603
dm-0,2026-03-30T04:07:15.720576+00:00,129.7837152894745,129.9148701874448,7.69672736485868,10.11502506042883,1.4140443881568927,0.8844068824297285,0.8554569020018621,3.5426914971925445,7.178681507071357,8.574339780668891,108.56538434869054,97.80105213124813,0.47531919141156453,1.5440908798311017
dm-0,2026-03-30T04:12:04.404171+00:00,100.06472196750393,161.3877014222169,7.29924973126421,9.583527724506357,0.6781311905796725,0.787213821667896,0.6857125140481639,28.38287839218227,15.989932128824053,17.734786208378093,122.01252413141036,39.79963533528302,0.399021829548331,5.912792525362593
dm-0,2026-03-30T04:17:08.106823+00:00,137.95701919008988,114.46074392812422,9.869821909098365,7.206473164756157,1.0147543337602885,2.176695967550318,0.8428863379997326,19.450266903385383,9.957331364034118,8.636673105740151,52.86557306883738,73.72683261488893,0.4195958460912274,0.0
dm-0,2026-03-30T04:22:41.397433+00:00,156.26498559081716,151.11854922562156,10.647331199646938,6.693532912179346,0.5827321477542966,1.172092345058091,1.1377453023389394,24.418769995022313,10.211531608830487,8.459806961597412,83.72165306637815,58.38430033627567,0.3957873126163198,2.788002226682253
dm-0,2026-03-30T04:26:57.377312+00:00,98.79583576129959,160.84551791062447,11.235724136882867,8.662328695959138,1.0666203395292464,1.4856663301459672,0.4067502209262676,21.599181443459408,13.463574609231259,13.137846466446257,92.02834830595881,59.14020078381613,0.44374669014476636,0.9923719671974282
dm-0,2026-03-30T04:32:21.706791+00:00,189.41826422436975,142.5229148945438,10.609325901702826,8.902730033928178,0.673356806541492,0.7364418583267043,0.3757145088168546,11.842140964228559,9.6241118482206,15.225220474875835,73.27396087578504,52.019207057732146,0.34986155819055437,1.8903150803375477
dm-0,2026-03-30T04:37:41.247436+00:00,151.6382054829819,120.41785083748262,11.873150792789511,9.903107146771902,0.5328931075953166,1.1814631031292353,1.4191010935462467,14.578609931476654,20.82167470639414,10.896369814929109,92.2879549062018,48.469166608786246,0.4085475901604748,0.0
dm-0,2026-03-30T04:42:03.553118+00:00,150.76091957722713,147.35510386044703,10.220207058230365,11.280928198142254,1.4430294299690147,1.5795371989949534,0.25993067015735505,34.98761860313818,16.03665384553328,5.285784583417151,81.64230909260355,88.57354179154525,0.36180310524938974,2.007198214743575
dm-0,2026-03-30T04:47:35.835437+00:00,127.2268037699799,138.93575883599001,15.743537634986247,11.826683670058138,0.7551382760079295,1.3997722901957959,1.8892179679030043,21.770620375259725,13.460302112051444,10.503262294839612,56.628372461445785,51.89310231594758,0.48067849985787325,0.0
dm-0,2026-03-30T04:52:06.654593+00:00,126.87427399112461,127.4520459583101,10.814674862826966,7.524806296010508,0.61869549969254,1.1569227002459734,0.5334340947845596,29.849676312526483,6.3365891635503715,8.610018776617606,42.62197348403842,58.22819710181732,0.3948661386344801,0.5598968400697764
dm-0,2026-03-30T04:57:34.217288+00:00,102.68498626917575,175.6150865429565,14.314109038245595,4.617819199960067,1.0136824180784239,0.8886213091197824,0.7159329538181947,29.10830762257499,8.324333003496614,14.365202955314972,61.79990815818542,54.29849143432352,0.4471888272684147,0.10319035121143783
dm-0,2026-03-30T05:02:34.132678+00:00,128.2884267619839,114.15363399848975,16.17034837508317,11.205076718889647,0.9126045568750475,0.6904538632337721,1.4452628691812759,17.836088853407702,16.426991697205597,14.23851493360585,53.84358216094629,84.45834276254755,0.536681757976007,3.099255979951984
dm-0,2026-03-30T05:07:24.196089+00:00,141.6258088536633,87.37250035395252,14.073615631821816,12.075494698498561,0.5942275246839975,1.4447248592031297,0.33864460145486913,16.29028309031057,10.421086442315575,9.893043528567494,68.2002028735606,38.255684125243846,0.47772118445497375,2.400191809901845
dm-0,2026-03-30T05:12:38.740715+00:00,166.84585655878215,136.2943959081728,11.420086486378828,9.945058019740161,1.2400602357909734,1.9339019887489668,0.5435706026186408,19.34334932047118,20.647187546005732,17.77041206312362,29.240266747117147,42.84354520996823,0.4155564477994986,0.9942591284357277
dm-0,2026-03-30T05:17:41.862342+00:00,222.35526894932673,166.42280679902197,12.5494940740255,7.211662077638355,1.0066375625883102,0.9101932863903063,0.24726919044692447,5.913623359333041,13.91605116909634,15.045072409075479,77.54412151200262,68.66983503291321,0.5180060575385196,6.4071220533453594
dm-0,2026-03-30T05:22:17.573968+00:00,162.46570928608202,96.85268475215372,15.326335915834893,7.929479728732202,0.663100933131435,1.1254524623880557,0.2790526460730968,6.342601888934087,12.876888738716058,13.944680956447826,75.62017986777731,83.32124870359092,0.37755608671147967,1.394579394836273
dm-0,2026-03-30T05:27:15.746422+00:00,169.05331037998312,143.5864992031672,14.039269591506327,7.723209659042454,0.644579575219167,1.1199952452310036,0.21203628156178458,11.473633656804209,13.676650251860941,15.705505569881598,104.985430172845,20.87689942991677,0.38966747604696983,1.2769206323947353
dm-0,2026-03-30T05:32:37.680603+00:00,192.89414879929524,56.74058894928744,7.637087541635628,10.81847799096616,0.5639865826154924,1.4805936146323002,0.71304528575862,16.515306106891522,13.54089633740232,12.136209193362156,65.49967671608668,61.87815271415334,0.45101740373393484,0.5485077452452891
dm-0,2026-03-30T05:37:03.963814+00:00,138.33279807953426,158.58191723811814,16.32394625998444,9.719008990989424,0.6941588306735753,0.4284829539255226,0.3603937157904651,6.147920102863154,14.844691399675067,9.940700161228474,97.01257147630382,34.01575269337832,0.41075099970610585,2.5014883964682686
dm-0,2026-03-30T05:42:29.664485+00:00,154.01458148413212,149.1404853679917,8.794124123724265,10.4644868544855,0.622989885168998,0.9207527016160163,1.6077347001586022,10.18877664332555,13.791035816038967,13.741804637487123,61.495367502149,52.57003172543991,0.3411154412709972,1.3910094179399368
dm-0,2026-03-30T05:47:14.585941+00:00,156.945860849641,132.48628602821512,15.671966007160202,10.445065737465674,0.7999182757851127,0.8425113868369221,0.8942306166926369,6.666172462539629,17.19924213038952,12.712195555947197,63.52215488933082,29.53339219372124,0.4289201963383025,0.9203366664874608
dm-0,2026-03-30T05:52:28.635934+00:00,201.36994490598124,122.5455344094626,9.55219677068058,4.580852587631375,0.767936730331418,1.4725080901945795,0.47539329428227545,17.555049406011396,8.521138337297238,10.756154191736288,54.63694004608389,68.5387132576391,0.43912540584923965,5.074681242749962
dm-0,2026-03-30T05:57:21.807700+00:00,161.29150131507464,141.46912426821774,17.273937613701104,11.152554015240915,0.8649885158678237,1.5838837000941997,0.33481952590421926,30.025696569889423,15.142249317348554,8.237833010455164,57.87993692601023,43.37447508192699,0.45406813393316275,2.01866433146573
dm-0,2026-03-30T06:02:04.344757+00:00,124.2685340359456,128.4509839001813,12.687803965251597,11.848341446448268,0.5152453278673689,1.1844453415179015,0.7318079345193695,41.61534291843507,14.680501159731078,17.111475302340978,62.72427427401435,64.33655161644221,0.6065433896812661,0.6095742468711227
dm-0,2026-03-30T06:07:03.249697+00:00,178.91095049844762,158.42606851329282,17.688458829353102,10.903233281345768,0.5679931042661117,0.6611963528590555,0.6894786770803102,42.81686038995156,12.122868437624527,9.832439395530294,87.73759935442156,41.31158383472649,0.41947735149063026,1.7306385092528602
dm-0,2026-03-30T06:12:39.755872+00:00,210.06517252864825,157.40200181856963,13.834262144758434,9.578531649139824,0.8216111706791122,1.8370811129932458,1.8840098274444985,23.619257343761596,19.034827658718932,11.868606933913306,90.731583342443,24.04563224677522,0.36201267585832575,3.1349863471141672
dm-0,2026-03-30T06:17:41.171143+00:00,195.94689580733106,172.62413295767803,13.160146412494736,12.107886982840691,0.48676431336207626,1.2993731881655772,0.892055848179553,22.751720577047827,16.634853081833448,10.036750796357953,99.47630298807184,40.35060277641976,0.3520773608053459,2.5248341652983926
dm-0,2026-03-30T06:22:11.141753+00:00,180.01313138886684,184.30134397656056,12.154290967627576,10.923560655790217,0.8904436333816618,1.9558052925882563,2.062876147149772,33.79303267148798,13.228855069030482,17.9517449390693,62.09472888378828,87.87908129978432,0.35089905927218756,2.18252934190415
dm-0,2026-03-30T06:27:11.535870+00:00,233.23139298342647,118.61186877273771,11.34074573870046,9.41995192388407,0.5245442428311077,1.4354116882791266,0.28489835032407296,37.2458553258397,11.081042135008856,10.566961902873082,63.87087781716532,55.1280614238579,0.4135864053916996,2.5763040998277695
dm-0,2026-03-30T06:32:10.599420+00:00,223.84624693388218,134.5517338266446,17.076306107858613,9.865241302831556,0.5910326919697615,1.0948385265667577,0.5231349217893284,3.288693985350495,15.608885315933273,11.968053894847547,70.56417313575426,61.8082783664773,0.34926413788668215,1.5838340119430336
dm-0,2026-03-30T06:37:18.132961+00:00,138.9265037932516,180.68581495987237,13.784781058457297,13.766713918257947,1.010369069220619,0.7516024674440069,1.414445403386786,19.797790876634604,10.594857817970208,13.467944932084713,65.29067181787738,79.99193892621746,0.4068793936257435,3.083367046784761
dm-0,2026-03-30T06:42:16.077868+00:00,171.60785484997606,194.32148725589155,12.979584761701338,9.864110628081137,0.7717294622108193,0.6996734975377029,1.0044403859672435,9.815065873813131,14.085413848885453,20.436025473023378,75.04350005665404,69.49412613555663,0.3494441953526493,1.7640305675428225
dm-0,2026-03-30T06:47:38.697061+00:00,162.87848714186563,143.5909484822181,13.890115029345655,13.807922128659643,0.7828546571194263,2.2559186963885987,1.5050125293903254,17.145664720635693,22.054208229946994,14.530280890208987,80.94812307984523,88.71431309340281,0.285403030399373,0.526032074366741
dm-0,2026-03-30T06:52:40.380755+00:00,139.9403471446162,120.76600710310291,14.285649476715196,7.576671155005802,0.6025950873641904,0.44223194977306424,1.0864042684964217,10.72446767114776,21.71515834664144,9.673683621185718,60.82838269268147,23.598010313270805,0.4787016246319526,0.7238220760319314
dm-0,2026-03-30T06:57:00.821858+00:00,133.31937069610387,111.25570343892223,15.37101434754879,8.396853121310993,0.6265327477297724,1.3134838741836032,1.8178355563943156,14.916492974063319,15.308189023709021,12.031302957211162,65.15748851328411,85.06442813464797,0.41589349587909547,0.0
dm-0,2026-03-30T07:02:41.814410+00:00,217.23188957362416,204.92287094276742,13.810184561087368,15.29826846330834,0.8596470084231859,1.768616644417112,0.8599076992219379,39.453200361959546,16.01808965483544,12.321879225350823,32.796074331457554,67.84701624753963,0.33723188579476215,0.14934474150397037
dm-0,2026-03-30T07:07:55.389169+00:00,287.67898946290035,141.09590793560477,15.966025064761183,11.350494300646405,1.0640081992945647,1.3297093025730158,0.6739469677742222,18.047409214680915,14.702057822416695,21.2269861407528,89.43574231901952,55.19360113318223,0.47819449519904045,2.9954447563229705
dm-0,2026-03-30T07:12:31.100567+00:00,169.55784318530624,182.4710073347995,15.635971221456101,14.408957831672318,0.5889324559745536,1.3934683898884828,0.8655205387632422,25.924875577163434,15.495080347987283,14.866931100205324,95.05258528813721,30.908734451157887,0.4161204139724471,1.77641355913797
dm-0,2026-03-30T07:17:40.150387+00:00,263.8464657152207,261.6559345607583,17.15691389697577,16.326184113047052,0.6038339731040642,1.5636596297416718,0.15227299172592806,27.586497087936394,21.09535876942354,16.486382294324862,56.82442423302885,79.1730621279007,0.27370211720666554,1.797425287855889
dm-0,2026-03-30T07:22:49.571177+00:00,160.51652240134555,102.821037867569,15.587190877674402,15.912770710308788,0.7439714468739123,1.5008556211247286,0.2781485021441016,25.16765739225511,23.753209534919627,16.040221957707768,87.6414081072654,41.60521912911899,0.3507936003443096,0.9232700194058994
dm-0,2026-03-30T07:27:38.712491+00:00,108.80715270317054,185.93103268556933,18.696515259763263,17.085595284126654,0.9302522181296511,1.6831614174844338,1.2538003401233955,23.669599049514794,24.68836939871917,10.340868664643219,34.68654537931803,29.705284431892323,0.3759416358740033,0.0
dm-0,2026-03-30T07:32:04.283797+00:00,193.7985273615997,195.59308014741617,19.558454870700068,11.131251118831814,0.3685142574298042,0.5245587759986856,0.8701329180652032,42.95360338278031,7.076435091616141,15.997934403343246,71.04819964190123,89.30648500403684,0.3626469270069024,0.0
dm-0,2026-03-30T07:36:58.528293+00:00,117.24789322254415,130.32458818176886,13.60787718201091,11.400868701890634,0.8947523489052818,0.6187502163230334,0.9170902636044926,26.332949302735603,20.13297032957907,14.655855643263479,90.30446622255155,49.76180485707697,0.3411691692230387,1.8690934000168198
dm-0,2026-03-30T07:42:04.715449+00:00,297.23446165437696,209.0814559724542,18.89330570400853,16.037380570905373,1.448989212509058,2.1175151366568374,1.7497293313431008,32.88070048471069,27.987723218828076,18.242639749628747,57.930355271749974,74.86887925183086,0.38908340273255093,5.1429179871597395
dm-0,2026-03-30T07:47:04.663304+00:00,147.65780401799364,124.13264178166862,15.208778040068163,14.420075566843785,0.9638699304245395,0.6779388020296132,0.6602490166631444,27.873545843342693,23.216614576391812,19.685978764857946,79.57981232154805,62.01511334806081,0.3603363342574833,1.8318653579891477
dm-0,2026-03-30T07:52:44.926679+00:00,217.56636602881065,146.43991654649807,14.916686786448473,14.229182327393922,0.6498240463544526,1.9476003573594678,0.7566916866839921,20.73397961588704,12.253758552286019,10.30732864362314,94.67019749690805,26.696996279072962,0.322404106076745,0.7249959880542938
dm-0,2026-03-30T07:57:36.383237+00:00,294.6780853974287,156.74864384567775,19.498539524559202,14.848083246060986,1.1369485821358276,0.5828894315332211,1.1286115500900267,23.826047165429035,11.402872094510773,18.55626330467314,81.70378842188012,73.67223380931452,0.32560048835762406,0.0
dm-0,2026-03-30T08:02:28.536390+00:00,233.22967435530705,251.12396541527298,28.354347956780437,21.258748427903626,0.7492036031928313,0.9537576431467947,1.6710255184758773,27.235431506050688,27.767160240883833,20.10878002664061,50.08369265795935,52.85876625951938,0.3608762655074421,2.5263125004586677
dm-0,2026-03-30T08:07:16.772343+00:00,284.05577585351983,161.67083657642183,13.465441307805744,13.759814911149295,0.5746630582120398,0.9162881437959719,0.5468053890236301,36.26566009010184,35.22429109655287,29.986504021601167,65.96008915287992,79.30521847993683,0.5019046140175143,0.0
